,Brand,Kilometers,Model_name,Manu_Year,fuel_type,SAles_price
1723,Maruti,"50,969",Celerio,2018,CNG,5.13
1724,Honda,"26,736",Jazz,2017,Petrol,6.90
1725,Maruti,"34,278",Baleno,2017,Petrol,6.53
1726,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1727,Mahindra,"46,365",Thar,2017,Diesel,7.72
1728,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1729,Maruti,"76,734",Swift,2015,Diesel,3.76
1730,Maruti,"86,294",Swift,2014,Diesel,4.11
1731,Maruti,"39,781",Baleno,2017,Petrol,5.96
1732,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1733,Hyundai,"45,716",Creta,2018,Petrol,8.99
1734,Maruti,"72,880",Wagon,2011,Petrol,1.70
1735,BMW,"85,000",X5,2015,Diesel,31.25
1736,Ford,"70,000",Endeavour,2017,Diesel,24.60
1737,Honda,"75,000",CR-V,2016,Petrol,11.51
1738,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1739,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1740,Renault,"23,290",KWID,2017,Petrol,3.43
1741,Tata,"96,177",Harrier,2019,Diesel,12.88
1742,Maruti,"14,190",Alto,2018,Petrol,3.86
1743,Maruti,"50,969",Celerio,2018,CNG,5.13
1744,Honda,"26,736",Jazz,2017,Petrol,6.90
1745,Maruti,"34,278",Baleno,2017,Petrol,6.53
1746,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1747,Mahindra,"46,365",Thar,2017,Diesel,7.72
1748,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1749,Maruti,"76,734",Swift,2015,Diesel,3.76
1750,Maruti,"86,294",Swift,2014,Diesel,4.11
1751,Maruti,"39,781",Baleno,2017,Petrol,5.96
1752,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1753,Hyundai,"45,716",Creta,2018,Petrol,8.99
1754,Maruti,"72,880",Wagon,2011,Petrol,1.70
1755,BMW,"85,000",X5,2015,Diesel,31.25
1756,Ford,"70,000",Endeavour,2017,Diesel,24.60
1757,Honda,"75,000",CR-V,2016,Petrol,11.51
1758,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1759,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1760,Renault,"23,290",KWID,2017,Petrol,3.43
1761,Tata,"96,177",Harrier,2019,Diesel,12.88
1762,Maruti,"14,190",Alto,2018,Petrol,3.86
1763,Maruti,"50,969",Celerio,2018,CNG,5.13
1764,Honda,"26,736",Jazz,2017,Petrol,6.90
1765,Maruti,"34,278",Baleno,2017,Petrol,6.53
1766,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1767,Mahindra,"46,365",Thar,2017,Diesel,7.72
1768,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1769,Maruti,"76,734",Swift,2015,Diesel,3.76
1770,Maruti,"86,294",Swift,2014,Diesel,4.11
1771,Maruti,"39,781",Baleno,2017,Petrol,5.96
1772,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1773,Hyundai,"45,716",Creta,2018,Petrol,8.99
1774,Maruti,"72,880",Wagon,2011,Petrol,1.70
1775,BMW,"85,000",X5,2015,Diesel,31.25
1776,Ford,"70,000",Endeavour,2017,Diesel,24.60
1777,Honda,"75,000",CR-V,2016,Petrol,11.51
1778,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1779,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1780,Renault,"23,290",KWID,2017,Petrol,3.43
1781,Tata,"96,177",Harrier,2019,Diesel,12.88
1782,Maruti,"14,190",Alto,2018,Petrol,3.86
1783,Maruti,"50,969",Celerio,2018,CNG,5.13
1784,Honda,"26,736",Jazz,2017,Petrol,6.90
1785,Maruti,"34,278",Baleno,2017,Petrol,6.53
1786,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1787,Mahindra,"46,365",Thar,2017,Diesel,7.72
1788,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1789,Maruti,"76,734",Swift,2015,Diesel,3.76
1790,Maruti,"86,294",Swift,2014,Diesel,4.11
1791,Maruti,"39,781",Baleno,2017,Petrol,5.96
1792,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1793,Hyundai,"45,716",Creta,2018,Petrol,8.99
1794,Maruti,"72,880",Wagon,2011,Petrol,1.70
1795,BMW,"85,000",X5,2015,Diesel,31.25
1796,Ford,"70,000",Endeavour,2017,Diesel,24.60
1797,Honda,"75,000",CR-V,2016,Petrol,11.51
1798,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1799,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1800,Renault,"23,290",KWID,2017,Petrol,3.43
1801,Tata,"96,177",Harrier,2019,Diesel,12.88
1802,Maruti,"14,190",Alto,2018,Petrol,3.86
1803,Maruti,"50,969",Celerio,2018,CNG,5.13
1804,Honda,"26,736",Jazz,2017,Petrol,6.90
1805,Maruti,"34,278",Baleno,2017,Petrol,6.53
1806,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1807,Mahindra,"46,365",Thar,2017,Diesel,7.72
1808,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1809,Maruti,"76,734",Swift,2015,Diesel,3.76
1810,Maruti,"86,294",Swift,2014,Diesel,4.11
1811,Maruti,"39,781",Baleno,2017,Petrol,5.96
1812,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1813,Hyundai,"45,716",Creta,2018,Petrol,8.99
1814,Maruti,"72,880",Wagon,2011,Petrol,1.70
1815,BMW,"85,000",X5,2015,Diesel,31.25
1816,Ford,"70,000",Endeavour,2017,Diesel,24.60
1817,Honda,"75,000",CR-V,2016,Petrol,11.51
1818,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1819,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1820,Renault,"23,290",KWID,2017,Petrol,3.43
1821,Tata,"96,177",Harrier,2019,Diesel,12.88
1822,Maruti,"14,190",Alto,2018,Petrol,3.86
1823,Maruti,"50,969",Celerio,2018,CNG,5.13
1824,Honda,"26,736",Jazz,2017,Petrol,6.90
1825,Maruti,"34,278",Baleno,2017,Petrol,6.53
1826,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1827,Mahindra,"46,365",Thar,2017,Diesel,7.72
1828,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1829,Maruti,"76,734",Swift,2015,Diesel,3.76
1830,Maruti,"86,294",Swift,2014,Diesel,4.11
1831,Maruti,"39,781",Baleno,2017,Petrol,5.96
1832,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1833,Hyundai,"45,716",Creta,2018,Petrol,8.99
1834,Maruti,"72,880",Wagon,2011,Petrol,1.70
1835,BMW,"85,000",X5,2015,Diesel,31.25
1836,Ford,"70,000",Endeavour,2017,Diesel,24.60
1837,Honda,"75,000",CR-V,2016,Petrol,11.51
1838,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1839,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1840,Renault,"23,290",KWID,2017,Petrol,3.43
1841,Tata,"96,177",Harrier,2019,Diesel,12.88
1842,Maruti,"14,190",Alto,2018,Petrol,3.86
1843,Maruti,"50,969",Celerio,2018,CNG,5.13
1844,Honda,"26,736",Jazz,2017,Petrol,6.90
1845,Maruti,"34,278",Baleno,2017,Petrol,6.53
1846,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1847,Mahindra,"46,365",Thar,2017,Diesel,7.72
1848,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1849,Maruti,"76,734",Swift,2015,Diesel,3.76
1850,Maruti,"86,294",Swift,2014,Diesel,4.11
1851,Maruti,"39,781",Baleno,2017,Petrol,5.96
1852,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1853,Hyundai,"45,716",Creta,2018,Petrol,8.99
1854,Maruti,"72,880",Wagon,2011,Petrol,1.70
1855,BMW,"85,000",X5,2015,Diesel,31.25
1856,Ford,"70,000",Endeavour,2017,Diesel,24.60
1857,Honda,"75,000",CR-V,2016,Petrol,11.51
1858,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1859,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1860,Renault,"23,290",KWID,2017,Petrol,3.43
1861,Tata,"96,177",Harrier,2019,Diesel,12.88
1862,Maruti,"14,190",Alto,2018,Petrol,3.86
1863,Maruti,"50,969",Celerio,2018,CNG,5.13
1864,Honda,"26,736",Jazz,2017,Petrol,6.90
1865,Maruti,"34,278",Baleno,2017,Petrol,6.53
1866,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1867,Mahindra,"46,365",Thar,2017,Diesel,7.72
1868,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1869,Maruti,"76,734",Swift,2015,Diesel,3.76
1870,Maruti,"86,294",Swift,2014,Diesel,4.11
1871,Maruti,"39,781",Baleno,2017,Petrol,5.96
1872,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1873,Hyundai,"45,716",Creta,2018,Petrol,8.99
1874,Maruti,"72,880",Wagon,2011,Petrol,1.70
1875,BMW,"85,000",X5,2015,Diesel,31.25
1876,Ford,"70,000",Endeavour,2017,Diesel,24.60
1877,Honda,"75,000",CR-V,2016,Petrol,11.51
1878,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1879,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1880,Renault,"23,290",KWID,2017,Petrol,3.43
1881,Tata,"96,177",Harrier,2019,Diesel,12.88
1882,Maruti,"14,190",Alto,2018,Petrol,3.86
1883,Maruti,"50,969",Celerio,2018,CNG,5.13
1884,Honda,"26,736",Jazz,2017,Petrol,6.90
1885,Maruti,"34,278",Baleno,2017,Petrol,6.53
1886,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1887,Mahindra,"46,365",Thar,2017,Diesel,7.72
1888,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1889,Maruti,"76,734",Swift,2015,Diesel,3.76
1890,Maruti,"86,294",Swift,2014,Diesel,4.11
1891,Maruti,"39,781",Baleno,2017,Petrol,5.96
1892,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1893,Hyundai,"45,716",Creta,2018,Petrol,8.99
1894,Maruti,"72,880",Wagon,2011,Petrol,1.70
1895,BMW,"85,000",X5,2015,Diesel,31.25
1896,Ford,"70,000",Endeavour,2017,Diesel,24.60
1897,Honda,"75,000",CR-V,2016,Petrol,11.51
1898,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1899,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1900,Renault,"23,290",KWID,2017,Petrol,3.43
1901,Tata,"96,177",Harrier,2019,Diesel,12.88
1902,Maruti,"14,190",Alto,2018,Petrol,3.86
1903,Maruti,"50,969",Celerio,2018,CNG,5.13
1904,Honda,"26,736",Jazz,2017,Petrol,6.90
1905,Maruti,"34,278",Baleno,2017,Petrol,6.53
1906,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1907,Mahindra,"46,365",Thar,2017,Diesel,7.72
1908,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1909,Maruti,"76,734",Swift,2015,Diesel,3.76
1910,Maruti,"86,294",Swift,2014,Diesel,4.11
1911,Maruti,"39,781",Baleno,2017,Petrol,5.96
1912,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1913,Hyundai,"45,716",Creta,2018,Petrol,8.99
1914,Maruti,"72,880",Wagon,2011,Petrol,1.70
1915,BMW,"85,000",X5,2015,Diesel,31.25
1916,Ford,"70,000",Endeavour,2017,Diesel,24.60
1917,Honda,"75,000",CR-V,2016,Petrol,11.51
1918,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1919,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1920,Renault,"23,290",KWID,2017,Petrol,3.43
1921,Tata,"96,177",Harrier,2019,Diesel,12.88
1922,Maruti,"14,190",Alto,2018,Petrol,3.86
1923,Maruti,"50,969",Celerio,2018,CNG,5.13
1924,Honda,"26,736",Jazz,2017,Petrol,6.90
1925,Maruti,"34,278",Baleno,2017,Petrol,6.53
1926,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1927,Mahindra,"46,365",Thar,2017,Diesel,7.72
1928,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1929,Maruti,"76,734",Swift,2015,Diesel,3.76
1930,Maruti,"86,294",Swift,2014,Diesel,4.11
1931,Maruti,"39,781",Baleno,2017,Petrol,5.96
1932,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1933,Hyundai,"45,716",Creta,2018,Petrol,8.99
1934,Maruti,"72,880",Wagon,2011,Petrol,1.70
1935,BMW,"85,000",X5,2015,Diesel,31.25
1936,Ford,"70,000",Endeavour,2017,Diesel,24.60
1937,Honda,"75,000",CR-V,2016,Petrol,11.51
1938,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1939,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1940,Renault,"23,290",KWID,2017,Petrol,3.43
1941,Tata,"96,177",Harrier,2019,Diesel,12.88
1942,Maruti,"14,190",Alto,2018,Petrol,3.86
1943,Maruti,"50,969",Celerio,2018,CNG,5.13
1944,Honda,"26,736",Jazz,2017,Petrol,6.90
1945,Maruti,"34,278",Baleno,2017,Petrol,6.53
1946,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1947,Mahindra,"46,365",Thar,2017,Diesel,7.72
1948,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1949,Maruti,"76,734",Swift,2015,Diesel,3.76
1950,Maruti,"86,294",Swift,2014,Diesel,4.11
1951,Maruti,"39,781",Baleno,2017,Petrol,5.96
1952,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1953,Hyundai,"45,716",Creta,2018,Petrol,8.99
1954,Maruti,"72,880",Wagon,2011,Petrol,1.70
1955,BMW,"85,000",X5,2015,Diesel,31.25
1956,Ford,"70,000",Endeavour,2017,Diesel,24.60
1957,Honda,"75,000",CR-V,2016,Petrol,11.51
1958,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1959,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1960,Renault,"23,290",KWID,2017,Petrol,3.43
1961,Tata,"96,177",Harrier,2019,Diesel,12.88
1962,Maruti,"14,190",Alto,2018,Petrol,3.86
1963,Maruti,"50,969",Celerio,2018,CNG,5.13
1964,Honda,"26,736",Jazz,2017,Petrol,6.90
1965,Maruti,"34,278",Baleno,2017,Petrol,6.53
1966,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1967,Mahindra,"46,365",Thar,2017,Diesel,7.72
1968,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1969,Maruti,"76,734",Swift,2015,Diesel,3.76
1970,Maruti,"86,294",Swift,2014,Diesel,4.11
1971,Maruti,"39,781",Baleno,2017,Petrol,5.96
1972,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1973,Hyundai,"45,716",Creta,2018,Petrol,8.99
1974,Maruti,"72,880",Wagon,2011,Petrol,1.70
1975,BMW,"85,000",X5,2015,Diesel,31.25
1976,Ford,"70,000",Endeavour,2017,Diesel,24.60
1977,Honda,"75,000",CR-V,2016,Petrol,11.51
1978,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1979,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
1980,Renault,"23,290",KWID,2017,Petrol,3.43
1981,Tata,"96,177",Harrier,2019,Diesel,12.88
1982,Maruti,"14,190",Alto,2018,Petrol,3.86
1983,Maruti,"50,969",Celerio,2018,CNG,5.13
1984,Honda,"26,736",Jazz,2017,Petrol,6.90
1985,Maruti,"34,278",Baleno,2017,Petrol,6.53
1986,Maruti,"33,206",Ciaz,2019,Petrol,9.34
1987,Mahindra,"46,365",Thar,2017,Diesel,7.72
1988,Maruti,"30,480",S-Presso,2020,Petrol,4.50
1989,Maruti,"76,734",Swift,2015,Diesel,3.76
1990,Maruti,"86,294",Swift,2014,Diesel,4.11
1991,Maruti,"39,781",Baleno,2017,Petrol,5.96
1992,Maruti,"82,496",Ciaz,2019,Petrol,8.72
1993,Hyundai,"45,716",Creta,2018,Petrol,8.99
1994,Maruti,"72,880",Wagon,2011,Petrol,1.70
1995,BMW,"85,000",X5,2015,Diesel,31.25
1996,Ford,"70,000",Endeavour,2017,Diesel,24.60
1997,Honda,"75,000",CR-V,2016,Petrol,11.51
1998,Mahindra,"62,000",XUV500,2017,Diesel,11.00
1999,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
2000,Renault,"23,290",KWID,2017,Petrol,3.43
2001,Tata,"96,177",Harrier,2019,Diesel,12.88
2002,Maruti,"14,190",Alto,2018,Petrol,3.86
2003,Maruti,"50,969",Celerio,2018,CNG,5.13
2004,Honda,"26,736",Jazz,2017,Petrol,6.90
2005,Maruti,"34,278",Baleno,2017,Petrol,6.53
2006,Maruti,"33,206",Ciaz,2019,Petrol,9.34
2007,Mahindra,"46,365",Thar,2017,Diesel,7.72
2008,Maruti,"30,480",S-Presso,2020,Petrol,4.50
2009,Maruti,"76,734",Swift,2015,Diesel,3.76
2010,Maruti,"86,294",Swift,2014,Diesel,4.11
2011,Maruti,"39,781",Baleno,2017,Petrol,5.96
2012,Maruti,"82,496",Ciaz,2019,Petrol,8.72
2013,Hyundai,"45,716",Creta,2018,Petrol,8.99
2014,Maruti,"72,880",Wagon,2011,Petrol,1.70
2015,BMW,"85,000",X5,2015,Diesel,31.25
2016,Ford,"70,000",Endeavour,2017,Diesel,24.60
2017,Honda,"75,000",CR-V,2016,Petrol,11.51
2018,Mahindra,"62,000",XUV500,2017,Diesel,11.00
2019,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
2020,Renault,"23,290",KWID,2017,Petrol,3.43
2021,Tata,"96,177",Harrier,2019,Diesel,12.88
2022,Maruti,"14,190",Alto,2018,Petrol,3.86
2023,Maruti,"50,969",Celerio,2018,CNG,5.13
2024,Honda,"26,736",Jazz,2017,Petrol,6.90
2025,Maruti,"34,278",Baleno,2017,Petrol,6.53
2026,Maruti,"33,206",Ciaz,2019,Petrol,9.34
2027,Mahindra,"46,365",Thar,2017,Diesel,7.72
2028,Maruti,"30,480",S-Presso,2020,Petrol,4.50
2029,Maruti,"76,734",Swift,2015,Diesel,3.76
2030,Maruti,"86,294",Swift,2014,Diesel,4.11
2031,Maruti,"39,781",Baleno,2017,Petrol,5.96
2032,Maruti,"82,496",Ciaz,2019,Petrol,8.72
2033,Hyundai,"45,716",Creta,2018,Petrol,8.99
2034,Maruti,"72,880",Wagon,2011,Petrol,1.70
2035,BMW,"85,000",X5,2015,Diesel,31.25
2036,Ford,"70,000",Endeavour,2017,Diesel,24.60
2037,Honda,"75,000",CR-V,2016,Petrol,11.51
2038,Mahindra,"62,000",XUV500,2017,Diesel,11.00
2039,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
2040,Renault,"23,290",KWID,2017,Petrol,3.43
2041,Tata,"96,177",Harrier,2019,Diesel,12.88
2042,Maruti,"14,190",Alto,2018,Petrol,3.86
2043,Maruti,"50,969",Celerio,2018,CNG,5.13
2044,Honda,"26,736",Jazz,2017,Petrol,6.90
2045,Maruti,"34,278",Baleno,2017,Petrol,6.53
2046,Maruti,"33,206",Ciaz,2019,Petrol,9.34
2047,Mahindra,"46,365",Thar,2017,Diesel,7.72
2048,Maruti,"30,480",S-Presso,2020,Petrol,4.50
2049,Maruti,"76,734",Swift,2015,Diesel,3.76
2050,Maruti,"86,294",Swift,2014,Diesel,4.11
2051,Maruti,"39,781",Baleno,2017,Petrol,5.96
2052,Maruti,"82,496",Ciaz,2019,Petrol,8.72
2053,Hyundai,"45,716",Creta,2018,Petrol,8.99
2054,Maruti,"72,880",Wagon,2011,Petrol,1.70
2055,BMW,"85,000",X5,2015,Diesel,31.25
2056,Ford,"70,000",Endeavour,2017,Diesel,24.60
2057,Honda,"75,000",CR-V,2016,Petrol,11.51
2058,Mahindra,"62,000",XUV500,2017,Diesel,11.00
2059,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
2060,Renault,"23,290",KWID,2017,Petrol,3.43
2061,Tata,"96,177",Harrier,2019,Diesel,12.88
2062,Maruti,"14,190",Alto,2018,Petrol,3.86
2063,Maruti,"50,969",Celerio,2018,CNG,5.13
2064,Honda,"26,736",Jazz,2017,Petrol,6.90
2065,Maruti,"34,278",Baleno,2017,Petrol,6.53
2066,Maruti,"33,206",Ciaz,2019,Petrol,9.34
2067,Mahindra,"46,365",Thar,2017,Diesel,7.72
2068,Maruti,"30,480",S-Presso,2020,Petrol,4.50
2069,Maruti,"76,734",Swift,2015,Diesel,3.76
2070,Maruti,"86,294",Swift,2014,Diesel,4.11
2071,Maruti,"39,781",Baleno,2017,Petrol,5.96
2072,Maruti,"82,496",Ciaz,2019,Petrol,8.72
2073,Hyundai,"45,716",Creta,2018,Petrol,8.99
2074,Maruti,"72,880",Wagon,2011,Petrol,1.70
2075,BMW,"85,000",X5,2015,Diesel,31.25
2076,Ford,"70,000",Endeavour,2017,Diesel,24.60
2077,Honda,"75,000",CR-V,2016,Petrol,11.51
2078,Mahindra,"62,000",XUV500,2017,Diesel,11.00
2079,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
2080,Renault,"23,290",KWID,2017,Petrol,3.43
2081,Tata,"96,177",Harrier,2019,Diesel,12.88
2082,Maruti,"14,190",Alto,2018,Petrol,3.86
2083,Maruti,"50,969",Celerio,2018,CNG,5.13
2084,Honda,"26,736",Jazz,2017,Petrol,6.90
2085,Maruti,"34,278",Baleno,2017,Petrol,6.53
2086,Maruti,"33,206",Ciaz,2019,Petrol,9.34
2087,Mahindra,"46,365",Thar,2017,Diesel,7.72
2088,Maruti,"30,480",S-Presso,2020,Petrol,4.50
2089,Maruti,"76,734",Swift,2015,Diesel,3.76
2090,Maruti,"86,294",Swift,2014,Diesel,4.11
2091,Maruti,"39,781",Baleno,2017,Petrol,5.96
2092,Maruti,"82,496",Ciaz,2019,Petrol,8.72
2093,Hyundai,"45,716",Creta,2018,Petrol,8.99
2094,Maruti,"72,880",Wagon,2011,Petrol,1.70
2095,BMW,"85,000",X5,2015,Diesel,31.25
2096,Ford,"70,000",Endeavour,2017,Diesel,24.60
2097,Honda,"75,000",CR-V,2016,Petrol,11.51
2098,Mahindra,"62,000",XUV500,2017,Diesel,11.00
2099,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
2100,Renault,"23,290",KWID,2017,Petrol,3.43
2101,Tata,"96,177",Harrier,2019,Diesel,12.88
2102,Maruti,"14,190",Alto,2018,Petrol,3.86
2103,Maruti,"50,969",Celerio,2018,CNG,5.13
2104,Honda,"26,736",Jazz,2017,Petrol,6.90
2105,Maruti,"34,278",Baleno,2017,Petrol,6.53
2106,Maruti,"33,206",Ciaz,2019,Petrol,9.34
2107,Mahindra,"46,365",Thar,2017,Diesel,7.72
2108,Maruti,"30,480",S-Presso,2020,Petrol,4.50
2109,Maruti,"76,734",Swift,2015,Diesel,3.76
2110,Maruti,"86,294",Swift,2014,Diesel,4.11
2111,Maruti,"39,781",Baleno,2017,Petrol,5.96
2112,Maruti,"82,496",Ciaz,2019,Petrol,8.72
2113,Hyundai,"45,716",Creta,2018,Petrol,8.99
2114,Maruti,"72,880",Wagon,2011,Petrol,1.70
2115,BMW,"85,000",X5,2015,Diesel,31.25
2116,Ford,"70,000",Endeavour,2017,Diesel,24.60
2117,Honda,"75,000",CR-V,2016,Petrol,11.51
2118,Mahindra,"62,000",XUV500,2017,Diesel,11.00
2119,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
2120,Renault,"23,290",KWID,2017,Petrol,3.43
2121,Tata,"96,177",Harrier,2019,Diesel,12.88
2122,Maruti,"14,190",Alto,2018,Petrol,3.86
2123,Maruti,"50,969",Celerio,2018,CNG,5.13
2124,Honda,"26,736",Jazz,2017,Petrol,6.90
2125,Maruti,"34,278",Baleno,2017,Petrol,6.53
2126,Maruti,"33,206",Ciaz,2019,Petrol,9.34
2127,Mahindra,"46,365",Thar,2017,Diesel,7.72
2128,Maruti,"30,480",S-Presso,2020,Petrol,4.50
2129,Maruti,"76,734",Swift,2015,Diesel,3.76
2130,Maruti,"86,294",Swift,2014,Diesel,4.11
2131,Maruti,"39,781",Baleno,2017,Petrol,5.96
2132,Maruti,"82,496",Ciaz,2019,Petrol,8.72
2133,Hyundai,"45,716",Creta,2018,Petrol,8.99
2134,Maruti,"72,880",Wagon,2011,Petrol,1.70
2135,BMW,"85,000",X5,2015,Diesel,31.25
2136,Ford,"70,000",Endeavour,2017,Diesel,24.60
2137,Honda,"75,000",CR-V,2016,Petrol,11.51
2138,Mahindra,"62,000",XUV500,2017,Diesel,11.00
2139,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
2140,Renault,"23,290",KWID,2017,Petrol,3.43
2141,Tata,"96,177",Harrier,2019,Diesel,12.88
2142,Maruti,"14,190",Alto,2018,Petrol,3.86
2143,Maruti,"50,969",Celerio,2018,CNG,5.13
2144,Honda,"26,736",Jazz,2017,Petrol,6.90
2145,Maruti,"34,278",Baleno,2017,Petrol,6.53
2146,Maruti,"33,206",Ciaz,2019,Petrol,9.34
2147,Mahindra,"46,365",Thar,2017,Diesel,7.72
2148,Maruti,"30,480",S-Presso,2020,Petrol,4.50
2149,Maruti,"76,734",Swift,2015,Diesel,3.76
2150,Maruti,"86,294",Swift,2014,Diesel,4.11
2151,Maruti,"39,781",Baleno,2017,Petrol,5.96
2152,Maruti,"82,496",Ciaz,2019,Petrol,8.72
2153,Hyundai,"45,716",Creta,2018,Petrol,8.99
2154,Maruti,"72,880",Wagon,2011,Petrol,1.70
2155,BMW,"85,000",X5,2015,Diesel,31.25
2156,Ford,"70,000",Endeavour,2017,Diesel,24.60
2157,Honda,"75,000",CR-V,2016,Petrol,11.51
2158,Mahindra,"62,000",XUV500,2017,Diesel,11.00
2159,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
2160,Renault,"23,290",KWID,2017,Petrol,3.43
2161,Tata,"96,177",Harrier,2019,Diesel,12.88
2162,Maruti,"14,190",Alto,2018,Petrol,3.86
2163,Maruti,"50,969",Celerio,2018,CNG,5.13
2164,Honda,"26,736",Jazz,2017,Petrol,6.90
2165,Maruti,"34,278",Baleno,2017,Petrol,6.53
2166,Maruti,"33,206",Ciaz,2019,Petrol,9.34
2167,Mahindra,"46,365",Thar,2017,Diesel,7.72
2168,Maruti,"30,480",S-Presso,2020,Petrol,4.50
2169,Maruti,"76,734",Swift,2015,Diesel,3.76
2170,Maruti,"86,294",Swift,2014,Diesel,4.11
2171,Maruti,"39,781",Baleno,2017,Petrol,5.96
2172,Maruti,"82,496",Ciaz,2019,Petrol,8.72
2173,Hyundai,"45,716",Creta,2018,Petrol,8.99
2174,Maruti,"72,880",Wagon,2011,Petrol,1.70
2175,BMW,"85,000",X5,2015,Diesel,31.25
2176,Ford,"70,000",Endeavour,2017,Diesel,24.60
2177,Honda,"75,000",CR-V,2016,Petrol,11.51
2178,Mahindra,"62,000",XUV500,2017,Diesel,11.00
2179,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
2180,Renault,"23,290",KWID,2017,Petrol,3.43
2181,Tata,"96,177",Harrier,2019,Diesel,12.88
2182,Maruti,"14,190",Alto,2018,Petrol,3.86
2183,Maruti,"50,969",Celerio,2018,CNG,5.13
2184,Honda,"26,736",Jazz,2017,Petrol,6.90
2185,Maruti,"34,278",Baleno,2017,Petrol,6.53
2186,Maruti,"33,206",Ciaz,2019,Petrol,9.34
2187,Mahindra,"46,365",Thar,2017,Diesel,7.72
2188,Maruti,"30,480",S-Presso,2020,Petrol,4.50
2189,Maruti,"76,734",Swift,2015,Diesel,3.76
2190,Maruti,"86,294",Swift,2014,Diesel,4.11
